work_key,doi,openalex_id,title,year,work_type,corpus_class,corpus_source,inclusion_pathway,in_ground_truth_registry,in_seed_dataset_registry,discovery_channel,discovery_source,confidence_tier,campaign_labels_auto,campaign_labels_final,manual_campaign_review,source_link,pdf_url,cited_by_count,openalex_type,manual_thesis_flag
doi:10.1175/jas-d-17-0385.1,10.1175/jas-d-17-0385.1,https://openalex.org/W2794512067,Dynamical Insights into Extreme Short-Term Precipitation Associated with Supercells and Mesovortices,2018,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,no,https://doi.org/10.1175/jas-d-17-0385.1,https://journals.ametsoc.org/downloadpdf/view/journals/atsc/75/9/jas-d-17-0385.1.pdf,67,article,
doi:10.1175/mwr-d-18-0059.1,10.1175/mwr-d-18-0059.1,https://openalex.org/W2887496215,Evaluation of Forecasts of a Convectively Generated Bore Using an Intensively Observed Case Study from PECAN,2018,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,low,PECAN,PECAN,no,https://journals.ametsoc.org/downloadpdf/journals/mwre/146/9/mwr-d-18-0059.1.pdf,,23,article,
doi:10.1175/jamc-d-17-0349.1,10.1175/jamc-d-17-0349.1,https://openalex.org/W2882984482,Influence of Lake Erie on a Lake Ontario Lake-Effect Snowstorm,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/apme/57/9/jamc-d-17-0349.1.pdf,,16,article,
doi:10.3390/atmos9070268,10.3390/atmos9070268,https://openalex.org/W2884922745,Innovative Strategies for Observations in the Arctic Atmospheric Boundary Layer (ISOBAR)—The Hailuoto 2017 Campaign,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2073-4433/9/7/268/pdf?version=1531741406,,75,article,
doi:10.5194/acp-2018-733,10.5194/acp-2018-733,https://openalex.org/W4236092941,"Interactions between the atmosphere, cryosphere and ecosystemsat northern high latitudes",2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://doi.org/10.5194/acp-2018-733,https://acp.copernicus.org/preprints/acp-2018-733/acp-2018-733.pdf,12,preprint,
doi:10.2151/jmsj.2019-023,10.2151/jmsj.2019-023,https://openalex.org/W2905373673,"Low-Level Wind Shear Induced by Horizontal Roll Vortices at Narita International Airport, Japan",2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.jstage.jst.go.jp/article/jmsj/97/2/97_2019-023/_pdf,https://www.jstage.jst.go.jp/article/jmsj/97/2/97_2019-023/_pdf,19,article,
doi:10.1051/epjconf/201817606017,10.1051/epjconf/201817606017,https://openalex.org/W2802203010,Mixed layer depths via Doppler lidar during low-level jet events,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,PECAN,no,https://www.epj-conferences.org/articles/epjconf/pdf/2018/11/epjconf_ilrc28_06017.pdf,,0,article,
doi:10.3390/atmos9030080,10.3390/atmos9030080,https://openalex.org/W2788099502,Moist Orographic Convection: Physical Mechanisms and Links to Surface-Exchange Processes,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2073-4433/9/3/80/pdf?version=1519541783,,219,article,
doi:10.1175/mwr-d-18-0233.1,10.1175/mwr-d-18-0233.1,https://openalex.org/W2904069129,Multiscale Processes Enabling the Longevity and Daytime Persistence of a Nocturnal Mesoscale Convective System,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,PECAN,no,https://journals.ametsoc.org/downloadpdf/journals/mwre/147/2/mwr-d-18-0233.1.pdf,,10,article,
doi:10.1175/jtech-d-18-0101.1,10.1175/jtech-d-18-0101.1,https://openalex.org/W2894686950,On the Use of Unmanned Aircraft for Sampling Mesoscale Phenomena in the Preconvective Boundary Layer,2018,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,no,https://journals.ametsoc.org/downloadpdf/journals/atot/35/11/jtech-d-18-0101.1.pdf,,77,article,
doi:10.1175/mwr-d-18-0221.1,10.1175/mwr-d-18-0221.1,https://openalex.org/W2898331190,Origins of Vorticity in a Simulated Tornadic Mesovortex Observed during PECAN on 6 July 2015,2018,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,low,PECAN,PECAN,no,https://journals.ametsoc.org/downloadpdf/journals/mwre/147/1/mwr-d-18-0221.1.pdf,,34,article,
doi:10.1175/waf-d-18-0011.1,10.1175/waf-d-18-0011.1,https://openalex.org/W2886343055,Quantifying the Separation of Enhanced ZDR and KDP Regions in Nonsupercell Tornadic Storms,2018,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,no,https://journals.ametsoc.org/downloadpdf/journals/wefo/33/5/waf-d-18-0011_1.pdf,,26,article,
doi:10.1029/2017rg000593,10.1029/2017rg000593,https://openalex.org/W2802938233,Remote Sensing of Droplet Number Concentration in Warm Clouds: A Review of the Current State of Knowledge and Perspectives,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2017RG000593,,434,review,
doi:10.1175/jas-d-18-0276.1,10.1175/jas-d-18-0276.1,https://openalex.org/W2899361661,Reply to “Comments on ‘The Regulation of Tornado Intensity by Updraft Width’”,2018,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/atsc/75/11/jas-d-18-0276.1.pdf,,10,article,
doi:10.1002/2017gl076908,10.1002/2017gl076908,https://openalex.org/W2791155439,Response of the Land‐Atmosphere System Over North‐Central Oklahoma During the 2017 Eclipse,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAFE+Doppler lidar,high,LAFE,LAFE,no,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/2017GL076908,,32,article,
doi:10.1016/j.atmosres.2018.09.004,10.1016/j.atmosres.2018.09.004,https://openalex.org/W2889798957,Sensitivity of WRF simulations with the YSU PBL scheme to the lowest model level height for a sea fog event over the Yellow Sea,2018,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,yes,https://www.sciencedirect.com/science/article/am/pii/S0169809517312553?via%3Dihub,,88,article,
doi:10.20944/preprints201811.0187.v1,10.20944/preprints201811.0187.v1,https://openalex.org/W3122116343,"Summertime Urban Mixing Layer Height over Sofia, Bulgaria",2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.preprints.org/manuscript/201811.0187/v1/download,,1,preprint,
doi:10.1029/2018gl080667,10.1029/2018gl080667,https://openalex.org/W2901217235,The Carr Fire Vortex: A Case of Pyrotornadogenesis?,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2018GL080667,,114,article,
doi:10.1029/2018jd029055,10.1029/2018jd029055,https://openalex.org/W2900538318,"The Dynamical Coupling of Convective Updrafts, Downdrafts, and Cold Pools in Simulated Supercell Thunderstorms",2018,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,medium,Multi/None,Multi/None,no,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2018JD029055,,62,article,
doi:10.1175/bams-d-17-0227.1,10.1175/bams-d-17-0227.1,https://openalex.org/W2903457282,The Perdigão: Peering into Microscale Details of Mountain Winds,2018,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_b,channel_b:B2:Perdigão+Doppler lidar,medium,Perdigão,Perdigão,no,https://journals.ametsoc.org/downloadpdf/journals/bams/100/5/bams-d-17-0227.1.pdf,,203,article,
doi:10.1175/jas-d-17-0172.1,10.1175/jas-d-17-0172.1,https://openalex.org/W2809811034,The Potential Role of Atmospheric Bores and Gravity Waves in the Initiation and Maintenance of Nocturnal Convection over the Southern Great Plains,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,PECAN,no,https://journals.ametsoc.org/downloadpdf/journals/atsc/76/1/jas-d-17-0172.1.pdf,,55,article,
doi:10.1175/mwr-d-17-0128.1,10.1175/mwr-d-17-0128.1,https://openalex.org/W2800505528,Understanding the Impact of Radar and In Situ Observations on the Prediction of a Nocturnal Convection Initiation Event on 25 June 2013 Using an Ensemble-Based Multiscale Data Assimilation System,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/mwre/146/6/mwr-d-17-0128.1.pdf,,22,article,
doi:10.5194/acp-18-311-2018,10.5194/acp-18-311-2018,https://openalex.org/W2735357561,Vertically resolved concentration and liquid water content of atmospheric nanoparticles at the US DOE Southern Great Plains site,2018,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.atmos-chem-phys.net/18/311/2018/acp-18-311-2018.pdf,,45,article,
doi:10.1175/jamc-d-17-0361.1,10.1175/jamc-d-17-0361.1,https://openalex.org/W2804092474,WRF Model Study of the Great Plains Low-Level Jet: Effects of Grid Spacing and Boundary Layer Parameterization,2018,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,no,https://doi.org/10.1175/jamc-d-17-0361.1,,6,article,
doi:10.1175/bams_998_1697-1713_45beacon,10.1175/bams_998_1697-1713_45beacon,https://openalex.org/W4243749353,"LETTER FROM HEADQUARTERS, ABOUT OUR MEMBERS, ON-AIR METEOROLOGY, OBITUARIES, AMS PRESIDENTIAL CANDIDATES",2018,Report,report,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:PECAN+Doppler lidar,high,PECAN,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/bams/99/8/BAMS_998_1697-1713_45Beacon.pdf,,0,report,
doi:301327,301327,repo:shareok:11244/301327,ANALYSIS OF FLOW AND THERMODYNAMIC CHARACTERISTICS AT A SITE IN COMPLEX TERRAIN,2018,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:shareok+CLAMPS-1,medium,Perdigão,Perdigão,no,https://shareok.org/handle/11244/301327,,,dissertation,y
doi:31075,31075,repo:iowa_state_university:20.500.12876/31075,Can model errors in atmospheric variables within the low-level inflow region of mesoscale convective systems be used to anticipate displacement errors in initiation location?,2018,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:campaign_candidate:iowa_state_university+PECAN,medium,Multi/None,Multi/None,no,https://lib.dr.iastate.edu/handle/20.500.12876/31075,,,dissertation,y
doi:96352,96352,repo:iowa_state_university:20.500.12876/96352,Impacts of Modifications to a Local Planetary Boundary Layer Scheme on Forecasts of the Great Plains Low-Level Jet Environment,2018,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:campaign_candidate:iowa_state_university+PECAN,medium,PECAN,PECAN,no,https://lib.dr.iastate.edu/handle/20.500.12876/96352,,,dissertation,y
doi:299940,299940,repo:shareok:11244/299940,"Kinematics, Thermodynamics, and Microphysics of the 25-26 June 2015 Kansas MCS during PECAN",2018,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:campaign_candidate:shareok+PECAN,low,PECAN,PECAN,no,https://shareok.org/handle/11244/299940,,,dissertation,y
doi:316232,316232,repo:shareok:11244/316232,The Great Plains Nocturnal Low-Level Jet: Spatial and Temporal Evolution,2018,Thesis,thesis,theses_master,Manually accepted thesis,no,no,channel_h,channel_h:campaign_candidate:shareok+PECAN,medium,PECAN,PECAN,no,https://shareok.org/handle/11244/316232,,,dissertation,y
doi:10.1175/mwr-d-18-0291.1,10.1175/mwr-d-18-0291.1,https://openalex.org/W2917847774,A Composite Perspective on Bore Passages during the PECAN Campaign,2019,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_b,channel_b:B2:PECAN+Doppler lidar,medium,PECAN,PECAN,no,https://journals.ametsoc.org/downloadpdf/journals/mwre/147/4/mwr-d-18-0291.1.pdf,,26,article,
doi:10.1175/mwr-d-18-0423.1,10.1175/mwr-d-18-0423.1,https://openalex.org/W2945129431,"An Evaluation of the Impact of Assimilating AERI Retrievals, Kinematic Profilers, Rawinsondes, and Surface Observations on a Forecast of a Nocturnal Convection Initiation Event during the PECAN Field Campaign",2019,Article,article,ground_truth_mandatory,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,low,PECAN,PECAN,no,https://doi.org/10.1175/mwr-d-18-0423.1,,33,article,
doi:10.5194/amt-2018-461,10.5194/amt-2018-461,https://openalex.org/W4231336538,Automated Wind Turbine Wake Characterization in Complex Terrain,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:Perdigão+Doppler lidar,medium,Perdigão,Perdigão,no,https://doi.org/10.5194/amt-2018-461,https://amt.copernicus.org/preprints/amt-2018-461/amt-2018-461.pdf,8,preprint,
doi:10.5194/amt-12-3463-2019,10.5194/amt-12-3463-2019,https://openalex.org/W2908843659,Automated wind turbine wake characterization in complex terrain,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:Perdigão+Doppler lidar,medium,Perdigão,Perdigão,no,https://amt.copernicus.org/articles/12/3463/2019/amt-12-3463-2019.pdf,,38,article,
doi:10.1175/waf-d-18-0207.1,10.1175/waf-d-18-0207.1,https://openalex.org/W2973256391,Can Mountain Waves Contribute to Damaging Winds Far Away from the Lee Slope?,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/wefo/34/6/waf-d-18-0207_1.pdf,,2,article,
doi:10.1029/2019jd030287,10.1029/2019jd030287,https://openalex.org/W2956056369,Characteristics of Atmospheric Turbulence Retrieved From High Vertical‐Resolution Radiosonde Data in the United States,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2019JD030287,,65,article,
doi:10.1175/waf-d-18-0211.1,10.1175/waf-d-18-0211.1,https://openalex.org/W2952903244,Characteristics of Tornado Events and Warnings in the Southeastern United States,2019,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_g,channel_g:ground_truth,high,Multi/None,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/wefo/34/4/waf-d-18-0211_1.pdf,,53,article,
doi:10.5194/acp-19-3797-2019,10.5194/acp-19-3797-2019,https://openalex.org/W2890245536,Characterizing wind gusts in complex terrain,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:Perdigão+Doppler lidar,medium,Perdigão,Perdigão,no,https://acp.copernicus.org/articles/19/3797/2019/acp-19-3797-2019.pdf,,40,article,
doi:10.1175/mwr-d-19-0123.1,10.1175/mwr-d-19-0123.1,https://openalex.org/W2970070034,Convection Initiation Aided by Lake-Breeze Convergence over the Niagara Peninsula,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://journals.ametsoc.org/downloadpdf/journals/mwre/147/11/mwr-d-19-0123.1.pdf,,15,article,
doi:10.1175/bams-d-19-0050.1,10.1175/bams-d-19-0050.1,https://openalex.org/W2986524933,"Development of Community, Capabilities, and Understanding through Unmanned Aircraft-Based Atmospheric Research: The LAPSE-RATE Campaign",2019,Article,article,hc_publications,Ground-truth registry (mandatory),yes,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,medium,LAPSE-RATE,LAPSE-RATE,no,https://journals.ametsoc.org/downloadpdf/journals/bams/101/5/bams-d-19-0050.1.pdf,,100,article,
doi:10.5281/zenodo.3490976,10.5281/zenodo.3490976,https://openalex.org/W3048084724,Doppler lidar scanning of flow over complex terrain,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:Perdigão+Doppler lidar,high,Perdigão,Perdigão,no,,,0,article,
doi:10.1051/photon/20199736,10.1051/photon/20199736,https://openalex.org/W4248154296,Détection et caractérisation des tourbillons de sillage des avions par Lidar Doppler,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:VORTEX-SE+Doppler lidar,high,VORTEX-SE,VORTEX-SE,no,https://www.photoniques.com/articles/photon/pdf/2019/04/photon201997p36.pdf,,0,article,
doi:10.3390/atmos10020077,10.3390/atmos10020077,https://openalex.org/W2911963462,Effect of Vertical Air Motion on Disdrometer Derived Z-R Coefficients,2019,Article,article,hc_publications,High-confidence publication,no,no,channel_b,channel_b:B2:LAPSE-RATE+Doppler lidar,high,LAPSE-RATE,Multi/None,yes,https://www.mdpi.com/2073-4433/10/2/77/pdf?version=1550140634,,7,article,
